,AAPL,MSFT,GOOGL,AMZN,NVDA,META,TSLA,PYPL,ADBE,CSCO,AMD,INTC,NFLX,ZM,MRNA,AMAT,QCOM,ASML,AVGO,SMCI
Ticker,AAPL,MSFT,GOOGL,AMZN,NVDA,META,TSLA,PYPL,ADBE,CSCO,AMD,INTC,NFLX,ZM,MRNA,AMAT,QCOM,ASML,AVGO,SMCI
Date,,,,,,,,,,,,,,,,,,,,
2024-05-30,190.6492462158203,412.2704162597656,171.4883575439453,179.32000732421875,110.47386169433594,465.766357421875,178.7899932861328,62.5099983215332,445.8699951171875,45.07426834106445,166.75,29.99969482421875,647.6599731445312,60.529998779296875,151.49000549316406,215.1232147216797,202.68679809570312,962.1001586914062,135.16831970214844,82.79399871826172
2024-05-31,191.6060333251953,412.7277526855469,171.87692260742188,176.44000244140625,109.60707092285156,465.5469665527344,178.0800018310547,62.9900016784668,444.760009765625,45.445655822753906,166.89999389648438,30.655534744262695,641.6199951171875,61.34000015258789,142.5500030517578,213.6728057861328,201.94454956054688,956.3541259765625,131.64759826660156,78.45099639892578
2024-06-03,193.38006591796875,411.1270751953125,172.5445098876953,178.33999633789062,114.97279357910156,476.1776428222656,176.2899932861328,63.459999084472656,439.0199890136719,45.592254638671875,163.5500030517578,30.099063873291016,633.7899780273438,61.72999954223633,147.82000732421875,212.80848693847656,203.7853546142578,961.4627685546875,130.9886474609375,77.05899810791016
2024-06-04,193.69900512695312,413.6623229980469,173.1622772216797,179.33999633789062,116.40945434570312,475.67901611328125,174.77000427246094,63.33000183105469,448.3699951171875,46.344791412353516,159.99000549316406,29.8407039642334,631.6199951171875,61.529998779296875,145.33999633789062,210.8314971923828,202.26123046875,946.8538208007812,131.87254333496094,77.16100311279297
2024-06-05,195.21389770507812,421.5563659667969,174.77642822265625,181.27999877929688,122.4110336303711,493.6993713378906,175.0,63.529998779296875,455.79998779296875,44.97653579711914,166.1699981689453,30.585975646972656,650.27001953125,62.09000015258789,154.83999633789062,221.90853881835938,209.71353149414062,1037.0072021484375,140.02476501464844,80.25199890136719
2024-06-06,193.8285369873047,422.0633850097656,176.09164428710938,185.0,120.9693832397461,492.4029541015625,177.94000244140625,67.0199966430664,458.1300048828125,45.1817741394043,166.77999877929688,30.22824478149414,648.52001953125,63.11000061035156,154.69000244140625,220.2991485595703,207.2789306640625,1048.230224609375,138.85350036621094,77.79199981689453
2024-06-07,196.23048400878906,421.3973083496094,173.82986450195312,184.3000030517578,120.85940551757812,491.6051330566406,177.47999572753906,67.30000305175781,465.42999267578125,44.800621032714844,167.8699951171875,30.546226501464844,641.469970703125,62.84000015258789,151.00999450683594,220.27928161621094,204.48802185058594,1024.1409912109375,139.3856201171875,76.91100311279297
2024-06-10,192.4730987548828,425.39404296875,174.5780029296875,187.05999755859375,121.76119232177734,501.2186584472656,173.7899932861328,67.08999633789062,459.94000244140625,44.81039047241211,160.33999633789062,30.71515464782715,644.5,62.959999084472656,148.58999633789062,226.66722106933594,207.1898651123047,1037.3756103515625,142.73788452148438,78.68599700927734
2024-06-11,206.4561004638672,430.1761779785156,176.18402099609375,187.22999572753906,120.8913345336914,506.0752258300781,170.66000366210938,64.7699966430664,462.69000244140625,44.73220443725586,158.9600067138672,30.7250919342041,648.5499877929688,62.849998474121094,148.38999938964844,228.4653778076172,206.36842346191406,1031.6993408203125,144.77520751953125,76.76100158691406
2024-06-12,212.35630798339844,438.5076904296875,177.3511199951172,186.88999938964844,125.18065643310547,507.4414978027344,177.2899932861328,63.43000030517578,459.8699951171875,44.585601806640625,160.24000549316406,30.56610107421875,650.0599975585938,60.52000045776367,147.72000122070312,236.09510803222656,213.1675262451172,1064.41259765625,148.19186401367188,77.4739990234375
2024-06-13,213.52236938476562,439.0246887207031,174.72763061523438,183.8300018310547,129.58999633789062,502.71453857421875,182.47000122070312,61.540000915527344,458.739990234375,44.48787307739258,159.89999389648438,30.26799201965332,653.260009765625,57.939998626708984,145.22999572753906,235.99578857421875,215.56256103515625,1048.329833984375,166.37310791015625,87.11000061035156
2024-06-14,211.77822875976562,440.00897216796875,176.3535919189453,183.66000366210938,131.85963439941406,503.2735595703125,178.00999450683594,60.6349983215332,525.3099975585938,44.644248962402344,159.6300048828125,30.258056640625,669.3800048828125,57.7400016784668,140.02999877929688,235.47918701171875,213.108154296875,1023.6231689453125,171.9271697998047,84.4540023803711
2024-06-17,215.94422912597656,445.775390625,176.802490234375,184.05999755859375,130.95977783203125,505.7392272949219,187.44000244140625,60.130001068115234,518.739990234375,44.65401840209961,158.39999389648438,30.784713745117188,675.8300170898438,56.95000076293945,137.89999389648438,241.27102661132812,219.92706298828125,1048.0908203125,181.2248992919922,88.74099731445312
2024-06-18,213.5721893310547,443.75714111328125,174.65780639648438,182.80999755859375,135.55906677246094,498.61175537109375,184.86000061035156,59.119998931884766,522.25,44.927669525146484,154.6300048828125,30.436920166015625,685.6699829101562,56.209999084472656,133.27000427246094,246.20851135253906,224.74681091308594,1056.9637451171875,178.61383056640625,92.0009994506836
2024-06-20,208.97763061523438,443.120849609375,175.8648223876953,186.10000610351562,130.75979614257812,500.8179016113281,181.57000732421875,59.79999923706055,522.9500122070312,45.66066360473633,161.77999877929688,30.426984786987305,679.030029296875,58.310001373291016,134.39999389648438,238.41981506347656,213.2467041015625,1046.3680419921875,171.87962341308594,91.76399993896484
2024-06-21,206.7949981689453,447.17724609375,179.1865997314453,189.0800018310547,126.55045318603516,493.9100341796875,183.00999450683594,60.61000061035156,533.4400024414062,46.217742919921875,161.22999572753906,30.894020080566406,686.1199951171875,58.880001068115234,133.39999389648438,233.86978149414062,210.33705139160156,1032.2867431640625,164.35562133789062,90.5260009765625
2024-06-24,207.4427947998047,445.0794677734375,178.77760314941406,185.57000732421875,118.09175872802734,498.03277587890625,182.5800018310547,59.4900016784668,524.1699829101562,46.20796585083008,160.25,30.37729835510254,669.02001953125,57.810001373291016,137.0,228.33621215820312,198.7676544189453,997.8408203125,158.2749481201172,82.697998046875
2024-06-25,208.36968994140625,448.3404541015625,183.5757293701172,186.33999633789062,126.07052612304688,509.7022399902344,187.35000610351562,59.33000183105469,526.8800048828125,46.30569839477539,160.25,30.546226501464844,672.4099731445312,57.790000915527344,137.60000610351562,232.7372283935547,200.0839385986328,1019.0820922851562,157.1397247314453,84.31199645996094
2024-06-26,212.5356903076172,449.54345703125,183.4261016845703,193.61000061035156,126.38047790527344,512.2178344726562,196.3699951171875,58.2599983215332,528.6599731445312,45.79749298095703,157.5399932861328,30.347488403320312,677.6900024414062,57.540000915527344,122.44999694824219,230.65097045898438,195.29388427734375,1012.3701171875,158.2540740966797,83.11599731445312
2024-06-27,213.3828582763672,450.2294921875,184.95233154296875,197.85000610351562,123.9708480834961,518.646484375,197.4199981689453,58.369998931884766,546.760009765625,46.374114990234375,159.47000122070312,30.397172927856445,684.3400268554688,58.470001220703125,121.18000030517578,231.0086212158203,193.13636779785156,1023.7326049804688,157.7232666015625,89.03600311279297
2024-06-28,209.91448974609375,444.3636169433594,181.70037841796875,193.25,123.52091979980469,503.33343505859375,197.8800048828125,58.029998779296875,555.5399780273438,46.43274688720703,162.2100067138672,30.774776458740234,674.8800048828125,59.189998626708984,118.75,234.4459991455078,197.12478637695312,1018.4745483398438,159.59902954101562,81.93499755859375
2024-07-01,216.02395629882812,454.0870361328125,182.53831481933594,197.1999969482422,124.28080749511719,503.7926330566406,209.86000061035156,57.810001373291016,560.010009765625,46.442527770996094,157.69000244140625,30.645597457885742,673.6099853515625,59.209999084472656,115.94999694824219,235.856689453125,197.9660186767578,1029.189697265625,163.10508728027344,81.23200225830078
2024-07-02,219.53216552734375,456.62225341796875,184.78274536132812,200.0,122.65105438232422,508.6041564941406,231.25999450683594,58.970001220703125,567.7100219726562,46.20796585083008,164.30999755859375,30.874147415161133,679.5800170898438,58.34000015258789,117.06999969482422,239.28411865234375,198.09469604492188,1043.5299072265625,164.76316833496094,83.71700286865234
2024-07-03,220.80787658691406,458.1036376953125,185.361328125,197.58999633789062,128.26019287109375,509.0633544921875,246.38999938964844,59.63999938964844,570.1500244140625,46.02227783203125,163.89999389648438,31.033138275146484,682.510009765625,58.630001068115234,115.94999694824219,241.71807861328125,201.70701599121094,1066.9520263671875,171.89454650878906,84.69999694824219
2024-07-05,225.5818328857422,464.8543395996094,190.1295166015625,200.0,125.8105697631836,538.9606323242188,251.52000427246094,59.7599983215332,578.3400268554688,45.98284912109375,171.89999389648438,31.818159103393555,690.6500244140625,58.2599983215332,118.31999969482422,241.00279235839844,203.6269989013672,1070.00927734375,169.31893920898438,84.65799713134766
2024-07-08,227.056884765625,463.5419921875,188.56338500976562,199.2899932861328,128.18019104003906,528.3893432617188,252.94000244140625,59.09000015258789,575.4000244140625,45.40128707885742,178.69000244140625,33.77574157714844,685.739990234375,57.400001525878906,116.44999694824219,244.67857360839844,205.7449188232422,1072.9072265625,173.54867553710938,89.93399810791016
2024-07-09,227.9139862060547,456.8807678222656,188.51351928710938,199.33999633789062,131.35972595214844,529.068115234375,262.3299865722656,59.0,566.02001953125,45.14500045776367,177.10000610351562,34.3719596862793,685.739990234375,56.880001068115234,116.06999969482422,249.82470703125,204.9828643798828,1055.5595703125,172.3011016845703,89.56099700927734
2024-07-10,232.1995849609375,463.55194091796875,190.70806884765625,199.7899932861328,134.88917541503906,533.7498779296875,263.260009765625,58.900001525878906,564.5499877929688,45.60828399658203,183.9600067138672,34.65019226074219,677.6500244140625,56.0,117.44000244140625,253.30178833007812,206.64552307128906,1094.37744140625,173.43235778808594,89.99800109863281
2024-07-11,226.80772399902344,452.0687561035156,185.1119384765625,195.0500030517578,127.38032531738281,511.79852294921875,241.02999877929688,59.9900016784668,557.6300048828125,46.09127426147461,181.94000244140625,33.2888298034668,652.75,56.599998474121094,122.81999969482422,239.68148803710938,197.7878875732422,1058.0791015625,169.58139038085938,88.9219970703125
2024-07-12,229.76776123046875,450.9254150390625,184.61317443847656,194.49000549316406,129.2200469970703,497.9928283691406,248.22999572753906,60.27000045776367,559.0499877929688,46.70240783691406,181.61000061035156,34.27259063720703,647.5999755859375,57.58000183105469,121.45999908447266,241.8074951171875,200.34124755859375,1080.744384765625,169.0565185546875,90.99600219726562
2024-07-15,233.61483764648438,451.33306884765625,186.06954956054688,192.72000122070312,128.420166015625,495.2876281738281,252.63999938964844,60.470001220703125,565.7100219726562,46.72212219238281,179.8300018310547,34.242774963378906,656.4500122070312,58.32500076293945,121.4800033569336,243.94345092773438,206.03192138671875,1059.2044677734375,170.40147399902344,89.76799774169922
2024-07-16,234.033447265625,446.9187316894531,183.46600341796875,193.02000427246094,126.34048461914062,488.9288330078125,256.55999755859375,61.810001373291016,566.5399780273438,46.7418327331543,177.5500030517578,34.12353515625,656.3200073242188,59.15999984741211,125.13999938964844,244.23153686523438,207.4768524169922,1063.745361328125,168.37359619140625,87.69599914550781
2024-07-17,228.1133270263672,440.9534606933594,180.5731658935547,187.92999267578125,117.97177124023438,461.17767333984375,248.5,61.2400016784668,563.0900268554688,47.82610321044922,159.42999267578125,34.242774963378906,647.4600219726562,59.099998474121094,124.05500030517578,218.63015747070312,189.62301635742188,928.1818237304688,155.05320739746094,81.63099670410156
2024-07-18,223.42906188964844,437.82171630859375,177.2513885498047,183.75,121.07129669189453,475.0133361816406,249.22999572753906,60.0,556.8499755859375,47.352970123291016,155.77000427246094,34.65019226074219,643.0399780273438,59.150001525878906,121.31999969482422,216.22598266601562,189.4844512939453,920.3047485351562,159.5662384033203,80.16100311279297
2024-07-19,223.5586395263672,434.5805358886719,177.22146606445312,183.1300048828125,117.91178894042969,475.9516906738281,239.1999969482422,59.33000183105469,551.0,46.64326477050781,151.5800018310547,32.7721061706543,633.3400268554688,58.869998931884766,121.13999938964844,208.8843231201172,184.28863525390625,891.6444702148438,156.4150848388672,79.6780014038086
2024-07-22,223.20982360839844,440.3768310546875,181.2215576171875,182.5500030517578,123.52091979980469,486.5429992675781,251.50999450683594,60.77000045776367,554.8200073242188,46.150413513183594,155.8699951171875,33.15964889526367,647.5,58.63999938964844,122.5,222.00790405273438,192.95822143554688,937.3435668945312,160.10302734375,78.62799835205078
2024-07-23,224.25628662109375,442.2757873535156,181.3412628173828,186.41000366210938,122.5710678100586,487.83074951171875,246.3800048828125,59.709999084472656,546.010009765625,45.69699478149414,154.0,32.7422981262207,642.760009765625,59.41999816894531,121.25,218.21287536621094,191.35494995117188,928.9287719726562,162.79693603515625,78.3219985961914
2024-07-24,217.8079376220703,426.4180603027344,172.20387268066406,180.8300018310547,114.23235321044922,460.45892333984375,215.99000549316406,58.06999969482422,531.0399780273438,46.179988861083984,144.6300048828125,31.50017547607422,635.989990234375,58.15999984741211,118.19000244140625,205.1787109375,179.20167541503906,869.1185913085938,150.44078063964844,71.15599822998047
2024-07-25,216.76148986816406,415.9788513183594,166.86708068847656,179.85000610351562,112.26265716552734,452.61279296875,220.25,57.220001220703125,532.1500244140625,46.56441116333008,138.32000732421875,30.90395736694336,634.0900268554688,59.61000061035156,120.4000015258789,200.9962921142578,173.5802764892578,859.0407104492188,148.37313842773438,69.56099700927734
2024-07-26,217.2299041748047,422.8090515136719,166.5877685546875,182.5,113.04254150390625,464.8811950683594,219.8000030517578,58.290000915527344,542.4400024414062,47.19525909423828,139.99000549316406,31.152381896972656,631.3699951171875,60.09000015258789,122.11000061035156,205.11912536621094,178.1921844482422,884.6935424804688,150.72906494140625,71.21900177001953
2024-07-29,217.50897216796875,424.2606506347656,169.1115264892578,183.1999969482422,111.57276153564453,464.8911437988281,232.10000610351562,58.939998626708984,536.6099853515625,47.30368423461914,139.75,30.63566017150879,626.9600219726562,60.31999969482422,122.16999816894531,204.2250213623047,176.79672241210938,868.5340576171875,149.3274383544922,69.77300262451172
2024-07-30,218.06710815429688,420.47265625,169.86964416503906,181.7100067138672,103.71398162841797,462.3755798339844,222.6199951171875,64.0,538.7100219726562,47.4515380859375,138.44000244140625,29.94007110595703,622.5800170898438,61.04999923706055,118.83999633789062,195.45278930664062,165.21746826171875,858.2479248046875,142.66725158691406,66.63099670410156
2024-07-31,221.3361053466797,415.92913818359375,171.11656188964844,186.97999572753906,117.00192260742188,473.9951171875,232.07000732421875,65.77999877929688,551.6500244140625,47.75710678100586,144.47999572753906,30.546226501464844,628.3499755859375,60.400001525878906,119.22000122070312,210.81163024902344,179.0828857421875,934.5308837890625,159.72528076171875,70.16500091552734
2024-08-01,217.62855529785156,414.6962585449219,170.33848571777344,184.07000732421875,109.1931381225586,496.86480712890625,216.86000061035156,65.30999755859375,546.4099731445312,46.71226501464844,132.5399932861328,28.866878509521484,624.8499755859375,58.970001220703125,94.16999816894531,195.0156707763672,162.3077850341797,881.6636352539062,146.14645385742188,67.2239990234375
2024-08-02,219.12355041503906,406.12615966796875,166.2486114501953,167.89999389648438,107.25342559814453,487.2817077636719,207.6699981689453,61.97999954223633,526.1699829101562,45.99270248413086,132.5,21.3445987701416,613.6400146484375,58.4900016784668,86.58000183105469,180.62046813964844,157.66616821289062,807.4757690429688,142.96548461914062,62.46500015258789
2024-08-05,208.56903076171875,392.8633728027344,158.85690307617188,161.02000427246094,100.43448638916016,474.8935546875,198.8800048828125,60.459999084472656,509.32000732421875,44.10016632080078,134.82000732421875,19.983234405517578,598.5499877929688,55.630001068115234,83.75,180.699951171875,156.32022094726562,818.4503173828125,141.23580932617188,60.882999420166016
2024-08-06,206.5358428955078,397.29754638671875,157.89926147460938,161.92999267578125,104.23389434814453,493.2212219238281,200.63999938964844,62.75,514.2000122070312,44.514156341552734,130.17999267578125,19.704999923706055,609.5700073242188,55.83000183105469,82.30000305175781,182.11065673828125,157.082275390625,841.057861328125,143.0648651123047,61.694000244140625
2024-08-07,209.11717224121094,396.1243591308594,158.54766845703125,162.77000427246094,98.89472961425781,488.06036376953125,191.75999450683594,62.7400016784668,513.6199951171875,44.474727630615234,128.6699981689453,18.989999771118164,611.47998046875,55.720001220703125,81.55000305175781,177.34205627441406,154.50909423828125,834.4132690429688,135.4603271484375,49.27000045776367
2024-08-08,212.59547424316406,400.3597412109375,161.63003540039062,165.8000030517578,104.95378875732422,508.7339172363281,198.83999633789062,64.27999877929688,530.239990234375,45.17457962036133,136.32000732421875,20.489999771118164,630.3499755859375,56.209999084472656,84.31999969482422,189.3032684326172,163.24798583984375,874.6199951171875,144.87405395507812,50.99399948120117
2024-08-09,215.51568603515625,403.67047119140625,163.2659912109375,166.94000244140625,104.73382568359375,516.859619140625,200.0,64.72000122070312,536.2999877929688,44.81972122192383,134.27000427246094,19.709999084472656,633.9400024414062,56.380001068115234,84.93000030517578,189.92916870117188,162.7828369140625,858.5571899414062,147.3790740966797,50.875999450683594
2024-08-12,217.0522918701172,404.4559020996094,161.88938903808594,166.8000030517578,109.00315856933594,515.0427856445312,197.49000549316406,63.459999084472656,530.9299926757812,44.218448638916016,136.77000427246094,19.360000610351562,633.1400146484375,55.31999969482422,81.29000091552734,191.82666015625,161.20924377441406,850.885009765625,147.7369384765625,54.097999572753906
2024-08-13,220.78408813476562,411.6142578125,163.75477600097656,170.22999572753906,116.12206268310547,527.6106567382812,207.8300018310547,65.11000061035156,535.219970703125,44.721153259277344,141.1300048828125,20.469999313354492,648.02001953125,56.650001525878906,82.9000015258789,199.4862060546875,167.72134399414062,867.4765014648438,155.23214721679688,56.74300003051758
2024-08-14,221.23309326171875,414.4477233886719,159.97412109375,170.10000610351562,118.061767578125,525.8338623046875,201.3800048828125,66.13999938964844,539.7899780273438,44.7901496887207,140.75,19.920000076293945,661.6799926757812,57.0,82.25,200.31080627441406,165.42527770996094,877.5431518554688,156.75306701660156,57.70899963378906
2024-08-15,224.22650146484375,419.34808349609375,160.90184020996094,177.58999633789062,122.84102630615234,536.3851928710938,214.13999938964844,67.94000244140625,554.1599731445312,47.835960388183594,147.36000061035156,20.690000534057617,663.219970703125,57.849998474121094,86.62000274658203,210.4440460205078,171.55140686035156,926.1004638671875,165.1428985595703,62.66899871826172
2024-08-16,225.5535888671875,416.7983093261719,162.5577392578125,177.05999755859375,124.56076049804688,526.4926147460938,216.1199951171875,67.95999908447266,553.4600219726562,48.75265884399414,148.55999755859375,20.8700008392334,674.0700073242188,58.06999969482422,86.83999633789062,206.53976440429688,170.40338134765625,916.5326538085938,164.73533630371094,62.880001068115234
2024-08-19,225.3939208984375,419.8460693359375,166.25857543945312,178.22000122070312,129.97991943359375,528.349365234375,222.72000122070312,69.43000030517578,563.1199951171875,49.26522445678711,155.27999877929688,21.520000457763672,688.530029296875,59.81999969482422,89.95999908447266,209.55987548828125,172.4619140625,930.9891357421875,166.71353149414062,62.36199951171875
2024-08-20,226.0125732421875,423.10302734375,166.76731872558594,178.8800048828125,127.23035430908203,525.8038330078125,221.10000610351562,71.88999938964844,562.25,49.52151107788086,156.39999389648438,20.989999771118164,698.5399780273438,59.130001068115234,86.94000244140625,204.8111572265625,170.33412170410156,924.0352172851562,164.96397399902344,61.090999603271484
2024-08-21,225.90281677246094,422.4456787109375,165.44061279296875,180.11000061035156,128.48016357421875,534.218994140625,223.27000427246094,71.45999908447266,565.7899780273438,49.7285041809082,157.80999755859375,21.40999984741211,697.1199951171875,60.22999954223633,86.6500015258789,207.75177001953125,172.42234802246094,941.4248657226562,164.79498291015625,62.37799835205078
2024-08-22,224.0369110107422,413.88995361328125,163.39566040039062,176.1300048828125,123.72088623046875,530.9947509765625,210.66000366210938,71.5199966430664,557.4400024414062,49.501792907714844,151.6999969482422,20.100000381469727,688.9600219726562,68.04000091552734,81.04000091552734,199.2713165283203,167.25621032714844,905.6080322265625,161.3754119873047,60.481998443603516
2024-08-23,226.3418426513672,415.1250305175781,165.21116638183594,177.0399932861328,129.3500213623047,527.0715942382812,220.32000732421875,71.69999694824219,558.2999877929688,50.01435852050781,154.97999572753906,20.540000915527344,686.72998046875,70.13999938964844,82.44000244140625,201.72984313964844,171.7097625732422,905.1590576171875,165.3715362548828,61.32400131225586
2024-08-26,226.68109130859375,411.8382263183594,165.74984741210938,175.5,126.44046783447266,520.2037353515625,213.2100067138672,72.04000091552734,559.4400024414062,50.06364059448242,149.99000549316406,20.1299991607666,688.4400024414062,71.31999969482422,81.66000366210938,195.31971740722656,167.7411346435547,881.2645263671875,158.6715850830078,56.250999450683594
